sentiment,anger,fear,disgust,happiness,sadness,surprise,cleaned_comment
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,apresiasi bin membangkitkan semangat warga korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.5403333333333333,-0.02400000000000002,0.7783333333333333,-0.33033333333333337,0.8516666666666666,0.6996666666666668,-0.06800000000000002,tim trauma healing bangkitkan semangat korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.05475000000000002,0.07974999999999999,0.451,-0.20450000000000002,0.42099999999999993,0.40525,0.013749999999999984,bin terjunkan tim trauma healing bangkitkan semangat warga korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.27099999999999996,-0.244,-0.15200000000000002,0.5845,0.345,-0.126,-0.07300000000000001,mantap bin kemendagri bangun posko pembuatan data kependudukan korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
0.0854,0.3288,0.6449999999999999,0.337,0.8324,0.6228,0.29379999999999995,tim trauma healing bin bangkitkan semangat mental korban gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin salurkan bantuan wilayah terisolir gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
-0.9163333333333332,0.9236666666666666,1.2266666666666666,-0.031999999999999994,0.8296666666666667,0.4086666666666667,-0.16166666666666668,bin peduli korban bencana gempa cianjur pray for cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin peduli korban bencana gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.10566666666666664,0.413,0.602,0.6696666666666666,1.301,0.9453333333333335,0.18133333333333332,posko bantuan bin terjunkan healing utk bangkitkan semangat mental korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencanabinturutberdukagempacianjur binhadircepatuntukrakyatbinpedulisesama
0.0,0.0,0.0,0.0,0.0,0.0,0.0,salurkan bantuan penyintas gempa cianjur jsit indonesia cianjur bangkit globalnews
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,mantap bin tembus desa terisolir bantu warga terdampak gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.597,0.858,0.445,1.338,0.8035000000000001,0.5075000000000001,0.8365,bin membantu bangkitkan semangat mental korban gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.0854,0.3288,0.645,0.337,0.8324,0.6228,0.29379999999999995,bin terjunkan tim trauma healing bangkitkan semangat mental korban gempa cianjur
0.45725,0.31325,0.9390000000000001,0.378,1.2582499999999999,0.8980000000000001,0.3025,terjunkan tim trauma healing bangklitkan semangat mental gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin tembus desa terisolir bantuan warga gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.50525,-0.613,0.47175,-0.805,0.67375,0.18724999999999997,-0.37525000000000003,korban gempa cianjur layanan trauma healing mengalami trauma pasca bencana binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.05475000000000002,0.07974999999999999,0.451,-0.20450000000000002,0.42099999999999993,0.40525,0.013749999999999984,bin terjunkan tim trauma healing membantu korban gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.0854,0.3288,0.645,0.337,0.8324,0.6228,0.29379999999999995,bin terjunkan tim trauma healing bangkitakan semangat mental korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.5403333333333333,-0.02400000000000002,0.7783333333333333,-0.33033333333333337,0.8516666666666666,0.6996666666666668,-0.06800000000000002,badan intelijen negara terjunkan tim trauma healing membantu korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencanabinturutberdukagempacianjur binhadircepatuntukrakyatbinpedulisesama
-1.03775,0.7905,0.7872499999999999,0.019250000000000003,0.4045,0.187,-0.05650000000000001,bin pelayanan kesehatan korban pengungsi gempa cianjur posko bantuan bin pray for cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin bantu pulihkan kecerian korban gempa cianjur keren binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,mantap bin kembalikan tawa anak anak korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin dirikan posko bantuan membagikan sembako layanan kesehatan warga korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencanabinturutberdukagempacianjur binhadircepatuntukrakyatbinpedulisesama
-0.3286,0.3216,0.9902000000000001,-0.3102,0.9242000000000001,0.4816,-0.30860000000000004,posko bantuan bin gelar kegiatan trauma healing korban bencana gempa cianjur pray for cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.44349999999999995,0.741,0.2665,0.3185,-0.224,0.21950000000000003,0.5565,tim posko bin tembus desa terisolir bantuan korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.62575,0.5277499999999999,0.7134999999999999,-0.09325000000000001,0.74675,0.2195,-0.012500000000000025,bin respon cepat korban bencana alam gempa cianjur pray for cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.05475000000000002,0.07974999999999999,0.451,-0.20450000000000002,0.42099999999999993,0.40525,0.013749999999999984,bin terjunkan tim trauma healing membantu korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.0854,0.3288,0.645,0.337,0.8324,0.6228,0.29379999999999995,bin terjunkan tim trauma healing bangkitkan semangat mental korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencanabinturutberdukagempacianjur binhadircepatuntukrakyatbinpedulisesama
0.45725,0.31325,0.9390000000000001,0.378,1.2582499999999999,0.8980000000000001,0.3025,tim trauma healing bangkitkan semangat mental korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.09866666666666668,-0.25733333333333336,0.24666666666666667,-0.42733333333333334,0.4203333333333333,0.23466666666666666,-0.2663333333333333,bin terbaik lakukan trauma healing korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.27099999999999996,0.53025,0.57725,0.5880000000000001,0.4665,0.32325000000000004,0.6495,bin terjunkan tim trauma healng bangkitkan semangat mental korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.0854,0.3288,0.645,0.337,0.8324,0.6228,0.29379999999999995,posko bantuan bin terjunkan tim trauma healing bangkitkan semangat mental korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.5454,-0.24700000000000003,0.7212,-0.4892,0.9373999999999999,0.6562,-0.2524,badan intelijen negara menerjunkan tim trauma healing membantu korban gempa cianjur trauma healing binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.63,0.059,0.21,-0.17,0.284,-0.471,-0.136,mensos risma anak anak yatim piatu gempa cianjur cita cita tingifolow berita menarik lainya
0.45725,0.31325,0.9390000000000001,0.378,1.2582499999999999,0.8980000000000001,0.3025,badan intelijen negara terjunkan tim trauma healing bangkitkan semangat mental korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.0854,0.3288,0.6449999999999999,0.337,0.8324,0.6228,0.29379999999999995,terjunkan tim trauma healing bin mencoba membangkitkan semangat mental korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.44349999999999995,0.741,0.2665,0.3185,-0.224,0.21950000000000003,0.5565,tim posko bantuan bin tembus desa terisolir bantuan warga terdampak gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.597,0.858,0.445,1.338,0.8035000000000001,0.5075000000000001,0.8365,posko bantuan bin bangkitkan semangat mental korban gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.0854,0.3288,0.645,0.337,0.8324,0.6228,0.29379999999999995,posko bantuan bin terjunkan tim trauma healing utk bangkitkan semangat mental korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
2.355,0.658,0.883,1.152,0.322,2.984,0.663,pmi bantu kebutuhan air bersih warga korban gempa cianjur
0.0854,0.3288,0.645,0.337,0.8324,0.6228,0.29379999999999995,bin tim trauma healing bangkitkan semangat mental korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin tembus desa terisolir bantuan warga terdampak gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
1.32,-0.603,0.261,-0.977,0.727,0.206,-0.514,puluhan prajurit yonif bjw diterjunkan bersihkan puing bangunan pasca gempa cianjur
0.0,0.0,0.0,0.0,0.0,0.0,0.0,salurkan bantuan penyintas gempa cianjur jsit indonesia cianjur bangkit
-0.09866666666666668,-0.25733333333333336,0.24666666666666667,-0.42733333333333334,0.4203333333333333,0.23466666666666666,-0.2663333333333333,bantuan kemanusian bin mengandeng mahasiswa gelar trauma healing korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur gempacianjur gempabumi cianjurberduka
1.2625000000000002,0.1285,0.4845,-0.5609999999999999,2.722,0.188,0.42700000000000005,bantuankemanusiandtnpapa recovery pasca gempa cianjur
-0.9163333333333332,0.9236666666666666,1.2266666666666666,-0.031999999999999994,0.8296666666666667,0.4086666666666667,-0.16166666666666668,mantap bin sisir daerah terpencil korban gempa cianjur pray for cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur gempacianjur gempabumi cianjurberduka
0.0,0.0,0.0,0.0,0.0,0.0,0.0,korban gempa cianjur kuat lekas pulih cianjur binresponcepatbencanalam binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,mantap bin gerak cepat bantu mitigasi gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur gempacianjur gempabumi cianjurberduka
-0.09866666666666668,-0.25733333333333336,0.24666666666666667,-0.42733333333333334,0.4203333333333333,0.23466666666666666,-0.2663333333333333,bantuan kemanusian bin mengandeng mahasiswa gelar trauma healing korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binberikandukunganyata binpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin berduka gempa cianjurbinresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
0.17,-0.408,-0.443,-0.642,0.189,-0.607,-0.637,ngomongin kb keq gempa cianjur keq perkawinan anak presiden ramai
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,keren bin membuka posko kemanusian titik lokasi gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,mantap bin hinga pelosok bin bantu korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binberikandukunganyata binpedulisesama
0.0,0.0,0.0,0.0,0.0,0.0,0.0,semoga interaksi pulihkan traumatik penyintas gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
0.0854,0.3288,0.645,0.337,0.8324,0.6228,0.29379999999999995,bin menerjunkan tim trauma healing bangkitkan semangat mental korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemerintah desa pemdes muarabakti kecamatan babelan kabupaten bekasi menyalurkan bantuan masyarakat desa kabupaten cianjur jawa barat terdampak gempabumi
-0.5716666666666667,-0.14500000000000002,-0.492,-0.17500000000000002,-0.12633333333333333,-0.25266666666666665,0.215,berterimakasih besarnya bin besarnya garda terdepan penangulangan bencana alam gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.578,-0.1345,-0.6785,-0.05200000000000002,-0.1865,-0.413,0.347,apresiasi kinerja bin membantu korban bencana alam gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.329,0.201,0.766,0.197,-0.814,1.462,0.041,kabar gempa cianjur sempet bikin tenda esek
1.2625000000000002,0.1285,0.4845,-0.5609999999999999,2.722,0.188,0.42700000000000005,polri recovery pembersihan puing puing reruntuhan bangunan pasca gempa cianjur
0.36166666666666664,-0.7543333333333333,-0.21166666666666667,-0.518,0.39833333333333326,-0.11266666666666668,-0.22233333333333336,baznas terima infak perusahan us adira finance bantu korban gempa cianjur
0.15974999999999998,-0.00449999999999999,-0.0615,-0.5175000000000001,-0.1435,-0.51925,0.5635,gini jd relawan gempa cianjur gw komunitas stlh gempa udh donasi tuh berita kemana krn unt dipamerin
-0.29,0.619,1.006,0.684,-0.103,0.083,0.553,asn kecamatan kepulauan seribu selatan bantuan korban gempa cianjur harian terbit harian terbit
1.1475,0.28900000000000003,0.32949999999999996,0.2585,2.5875,-0.16549999999999998,0.9565000000000001,program recovery relawan nasionaldi lokasi bencana gempa cianjurfpipeduli
0.0,0.0,0.0,0.0,0.0,0.0,0.0,polri berperan aktif pendistribusian bantuan sosial korban gempa cianjur
0.0,0.0,0.0,0.0,0.0,0.0,0.0,yayasan brata bhakti polri serahkan bantuan terdampak gempa cianjur sindonews bukanberitabiasa
0.016,0.526,0.0,0.89,-0.009,-0.308,0.828,bantuan barang
0.48899999999999993,-0.7143333333333333,0.35566666666666663,-0.8573333333333334,0.598,-0.0013333333333333346,-0.16333333333333336,ampi kak seto trauma healing anak terdampak gempa cianjur
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin sisir daerah terpencil salurkan bantuan korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
-1.517,-0.099,0.377,-0.423,-0.401,0.407,0.304,pemprov kalsel serahkan bantuan korban gempa cianjur rp juta
0.0,0.0,0.0,0.0,0.0,0.0,0.0,unpas serahkan bantuan korban gempa cianjur
0.48899999999999993,-0.7143333333333333,0.35566666666666663,-0.8573333333333334,0.598,-0.0013333333333333346,-0.16333333333333336,ampi kak seto trauma healing anak terdampak gempa cianjur sindonews bukanberitabiasa
0.591,-0.787,-1.977,-0.601,-0.937,-0.888,-1.201,gempa cianjur gempa berderet memanjang semoga alah jauhkan masyarakat indonesia musibah amin
-1.517,-0.099,0.377,-0.423,-0.401,0.407,0.304,pemprov kalsel serahkan bantuan korban gempa cianjur rp juta bantuansosial
-1.402,-1.527,-0.247,-1.009,-0.054,-0.977,-0.702,ijin mohon doa relawan semoga dipermudah membangun mushola portabel lokasi korban gempa cianjur
0.898,-0.339,0.753,-0.46,1.31,-0.185,0.315,mahasiswa gundar libur nataru tambang ilegal kaltim gempa cianjur kalideres family
1.684,-0.20900000000000002,-0.08950000000000002,0.27899999999999997,1.1875,1.6145,-0.6435,unit tangki air pmi beroperasi posko pengungsian korban gempa cianjur
-0.764625,-0.22525,-0.08812499999999997,-0.489875,-0.8266249999999999,-0.638375,0.024624999999999994,dana umat islam mna gub heru mui dki nu dki gub heru berencana mengunakan separuh dana infag dr mesjid dki utk disumbangkan korban gempa cianjur
-1.134,-0.005,-0.249,0.289,-0.324,-0.971,-0.216,piti salurkan bantuan korban gempa cianjur
0.719,-0.6663333333333333,-0.2916666666666667,-0.4166666666666667,0.89,-0.6586666666666667,-0.24433333333333337,biadab org menjadikan penderitan korban kanjuruhan gempa cianjur alat utk mencari honor dgn banyaknya undangan narasumber
0.576,-0.2722,0.05940000000000003,-0.09040000000000001,0.6076,0.24559999999999996,0.001200000000000001,halo mutualku lokasi gempa cianjur niatnya ngasi snack anak anak terdampak barangkali berdonasi dm transparansi donasi kasi decara detail terimakasih
1.166,0.795,-1.374,-0.699,0.035,-0.181,-2.068,forum csr indonesia dampingi menteri sosial kunjungi posko pengungsian gempa cianjur
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,gerak cepat bin gempa cianjur binresponcepatbencanalam
-1.2105,0.071,1.5339999999999998,-0.176,0.484,0.263,2.0085,baznas jatim kirim personel uang tunai rp juta korban gempa cianjur gogle berita berita news bangsaonline
0.22699999999999992,-0.5335,0.7655,-0.79,0.11500000000000002,-0.49950000000000006,-0.1385,done kalo beruntung bwt beli beras keluarga korban gempa cianjur senin
0.0,0.0,0.0,0.0,0.0,0.0,0.0,hasil donasi masyarakat apbd pemkot bekasi salurkan bantuan bencana gempa cianjur
0.0,0.0,0.0,0.0,0.0,0.0,0.0,bytedance serahkan donasi korban gempa cianjur
0.668,-0.1593333333333333,0.23333333333333336,-1.039,0.3003333333333334,-0.25933333333333336,-0.746,dilarang mengirim menfes mengandung unsur porno sara politik kebencian teror rasisme keributan rapat evaluasi pos pelayanan gempa cianjur
-0.14966666666666664,0.1765000000000001,0.4905,-0.05650000000000003,0.484,0.22983333333333333,0.26733333333333337,makan malam dapur balita gempa cianjur tempe nuget goreng tumis toge nasi lunak utk bayi dijadikan nasi tim bubur mingu penyintas gempa membantu masak dapur kegiatan pemberdayan trauma healing
0.0,0.0,0.0,0.0,0.0,0.0,0.0,penerima beasiswa baznas serahkan bantuan korban gempa cianjur
-0.444,0.227,0.52,-0.675,-0.662,-0.005,0.465,lokasi pembangunan hunian korban gempa cianjur kampung buniaga rt desa ciherang kecamatan pacet
0.0,0.0,0.0,0.0,0.0,0.0,0.0,kementerian hukum hak asasi manusia kemenkumham bantuan sosial kumham peduli cianjur masyarakat terdampak gempa november
0.246,-0.66,-0.826,-0.277,0.498,-0.348,0.435,merasakan pilunya hati mengucap syukur hadir langsung lokasi bencana gempa cianjur walahu alam bisawab
1.32,-0.603,0.261,-0.977,0.727,0.206,-0.514,anak yatim piatu pasca gempa cianjur mensos bantu tabungan
-0.3413333333333333,0.21733333333333335,0.30466666666666664,0.2986666666666667,-0.3836666666666666,-0.030666666666666675,0.8113333333333334,peduli korban gempa cianjur dp apersi salurkan bantuan bahan makanan gt gt
-1.019,-1.491,0.661,-1.201,-0.329,-0.954,-0.804,satgas kopasgat tni angkatan udara kenal libur bantu warga kampung nanjung desa cugenang terdampak gempa cianjur
1.0515,-0.3455,0.198,0.012500000000000011,0.019500000000000017,0.207,0.997,sat brimob polda jabar bersihkan puing puing rumah masyarakat cugenang pasca gempa cianjurpasca gempa kegiatan alihkan pembersihan puing puing perobohan rumah sdh rusak rencanakan pembuatan rumah pemerintah korban gempa
0.361,-0.98,-0.204,-1.117,-0.338,-1.186,0.568,rangkaian acara utama kegiatan mendengarkan dongeng menyanyi kak seto
0.0,0.0,0.0,0.0,0.0,0.0,0.0,bantuan warga korban bencana gempa bumi kabupaten cianjur jawa barat mengalir
0.0,0.0,0.0,0.0,0.0,0.0,0.0,bantuan berguna mengoptimalkan peran baznas
0.09300000000000001,0.4200000000000001,-0.021,0.5093333333333333,-0.27933333333333327,-0.04133333333333334,1.492,kabid humas polda jabar jaga keamanan polri laksanakan patroli malam pemukiman korban gempapolri sat melaksanakan tugas lokasi gempa cianjur lakukan patroli malam pemukiman masyarakat sabtu
-0.23299999999999998,-0.498,-0.8505,-0.4415,-0.04600000000000004,-1.1680000000000001,0.05650000000000001,penambahan alat berat pencarian korban gempa cianjur
0.46699999999999997,0.175,0.25875000000000004,-0.018749999999999968,-0.0010000000000000564,0.07975,0.129,kabid humas polda jabar tim gabungan polri intens bantu masyarakat bersihkan puing puing bangunan pasca gempa cianjur megiatan lakukan membantu masyarakat membantu program pemerintah menata kab cianjur kabid humas
0.86,-0.879,0.227,0.996,1.561,0.226,-0.405,data bupati bnpb korban gempa meningal dunia berbeda
0.0,0.0,0.0,0.0,0.0,0.0,0.0,tutup efek gempa cianjur
0.534,-1.1420000000000001,-0.889,-1.4420000000000002,0.21449999999999997,-0.6845,-0.475,mulut lo bau gerung
0.515,1.091,1.064,0.464,0.423,0.917,0.854,pcnu bantul lazisnu bantul melepas tim relawan menyalurkan bantuan juta langsung korban gempa cianjur jumat pcnu bantul tasyarufkan juta korban gempa cianjur
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin korban gempa cianjur binresponcepatbencanalam
-0.39266666666666666,-0.20933333333333334,-0.8416666666666667,-0.573,0.05599999999999997,-0.6223333333333335,0.020000000000000007,alat berat ditambah cari korban hilang gempa cianjur
0.131,-0.478,0.349,-0.44,-1.03,-0.455,-0.981,peduli keluarga karyawan korban gempa cianjur pt pratama abadi industri bantuan
-0.329,0.201,0.766,0.197,-0.814,1.462,0.041,gerak cepat presiden jokowi kunjungi tenda pengungsi korban gempa cianjur jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunegeri jokowimajubersamaindonesia jokowibapakinfrastruktur
-0.27099999999999996,-0.3545,-0.46799999999999997,-0.46950000000000003,-0.273,-0.036000000000000004,0.3425,pemkot bekasi salurkan bantuan dana rp miliar korban bencana gempa cianjur
-0.23299999999999998,-0.498,-0.8505,-0.4415,-0.04600000000000004,-1.1680000000000001,0.05650000000000001,korban gempa cianjur ditemukan pemkab alat berat tuntaskan pencarian
0.0,0.0,0.0,0.0,0.0,0.0,0.0,batas maksimal pencarian korban gempa cianjur tertimbun desember
0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemalang peduli gempa cianjur
-1.517,-0.099,0.377,-0.423,-0.401,0.407,0.304,pemkab cirebon bantu gempa cianjur rp miliar
0.515,-0.316,-1.687,-0.41,0.236,-0.706,-0.755,peduli korban gempa cianjur spn vi bantuan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,presiden jokowi serahkan bantuan perbaikan rumah korban gempa cianjur
-0.329,-0.471,-0.003,-0.597,-0.024,-0.764,-0.633,anjing gempa cianjur berguna dr uasu
0.0,0.0,0.0,0.0,0.0,0.0,0.0,relawan ganjar membantu korban gempa cianjur
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin siapkan nakes siapkan kebutuhan pokok korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binpedulisesama gempacianjur gempabumi cianjurberduka
-0.2059999999999999,0.20140000000000002,0.42940000000000006,0.059799999999999985,0.4568,0.2632,0.33260000000000006,makan siang dapur balita gempa cianjur teriyaki sapi tumis kacang tempe nasi lunak utk bayi dijadikan nasi tim bubur penyintas gempa bantu masak dapur kegiatan pemberdayan trauma healing
-1.517,-0.099,0.377,-0.423,-0.401,0.407,0.304,kemenkumham salurkan bantuan rp korban gempa cianjur
0.668,0.207,1.127,1.139,3.916,0.509,2.521,share donasi utk terdampak gempa cianjur paudqu tarbiyatusibyan desa mangunkerta kecamatan cugenang cianjur tks
0.0,0.0,0.0,0.0,0.0,0.0,0.0,ganjar berusaha membantu gempa cianjur ganjarpranowo ganjarpranowo ganjarkita ganjaruntukindonesia sahabatganjar relawanganjar capres ganjarpranowofor ganjarpilihanrakyat ganjarhebat ganjaramanah ganjarbertangungjawab
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin terbaik utk membantu masyarakat korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.0,0.0,0.0,0.0,0.0,0.0,0.0,donasi korban gempa cianjurupdatecianjur donasi blibli korbangempa cianjur
0.1795,0.38825,0.41150000000000003,0.05750000000000001,0.46025000000000005,0.23825000000000002,0.3275,pelepasan tim tagana dinas sosial propinsi jawa bko gempa cianjur prop jawa barat tim orang rencana bertugas november desember november
0.0,0.0,0.0,0.0,0.0,0.0,0.0,presiden jokowi pastikan bantuan rumah rusak gempa cianjur mudah jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunegeri jokowimajubersamaindonesia jokowibapakinfrastruktur
0.7635,0.071,-0.29250000000000004,0.382,2.622,0.8325,-0.251,wabup garut serahkan bantuan gempa cianjur jyp nation barbie graduation
0.975,-0.61,-1.313,-0.516,-0.145,-0.479,0.381,jokowi percepat pencairan dana perbaikan rumah korban gempa cianjur pandang bulu keren jokowipresidenkupembangunanuntukrakyatpresidenjokowihebatjokowimembangunegerijokowimajubersamaindonesiajokowibapakinfrastruktur
0.0,0.0,0.0,0.0,0.0,0.0,0.0,update gempa cianjur desember aftershock
-1.153,0.316,1.0799999999999998,0.122,0.249,-0.1795,1.986,news bin dirikan posko bantuan korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.42449999999999993,0.5765,-0.12250000000000003,0.642,-0.6725,-0.28099999999999997,0.5865,info bin dirikan posko bantuan korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin dirikan posko bantuan korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin bantu penyintas gempa cianjur lewati sulitbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
